compañia,pasajeros,duracion,distancia,direccion,hora,dia
2,1,437,1.3869637833747486,-57.07602387454761,7,Lunes
2,1,897,8.310200110408257,-49.38940305781103,0,Jueves
2,5,738,1.5550928479548445,-119.04139316382636,14,Lunes
2,3,719,2.391247913620263,3.481780894150762,7,Viernes
2,3,382,1.9943494056038125,96.91873020131271,19,Miercoles
1,1,193,1.298569133864917,-114.50484446588509,0,Miercoles
2,2,639,2.2046237695847624,90.71904693183352,17,Lunes
1,1,250,0.15435774742424646,87.47940962289982,13,Miercoles
1,4,459,1.9002539884586136,109.36535964602491,4,Viernes
1,1,476,1.6084587367495544,174.2658997627604,0,Miercoles
2,1,133,0.7513587821629945,28.948528373246315,20,Sabado
1,1,821,2.755915111031905,29.580644539565053,8,Miercoles
1,1,625,2.976247729908495,-119.51701963110872,10,Sabado
2,5,581,2.9003369465323243,25.948973921475744,13,Martes
1,2,199,0.8558458225679173,29.21409931765782,20,Sabado
2,3,194,1.1491886536117422,12.597615473980136,21,Lunes
1,1,602,1.7723647477071172,-139.4688155473885,21,Domingo
1,1,877,2.8723758493101528,-171.1451787703366,18,Sabado
1,1,875,5.569885390101915,-150.38556749542738,7,Miercoles
2,2,443,2.888554516889649,43.950711212757476,5,Jueves
1,1,744,1.4149844074044526,-170.91380194730183,2,Martes
1,1,764,5.522698684323081,21.16456333881928,21,Martes
2,1,965,2.4693073166791093,-125.46169053571596,21,Lunes
1,1,850,1.5501761522520587,51.23485462145295,13,Martes
2,5,188,0.5212678112180268,177.8093500976089,10,Martes
2,5,837,2.7885819332519817,88.08018095129768,23,Lunes
1,1,698,1.3365060870584946,91.88633853805204,11,Martes
2,1,964,3.03202061747765,59.40524354753367,20,Martes
2,1,417,2.466818450989836,32.56446856782825,22,Martes
2,5,922,3.030264655964669,-165.10646031688145,17,Viernes
2,1,965,2.451217807016384,-134.50147164631406,18,Viernes
1,3,565,2.1613157882613128,-37.81519899687835,5,Domingo
2,1,840,2.7611778837283194,-146.5068423793999,19,Sabado
1,1,600,3.285735909673684,34.33356605161271,20,Martes
2,1,532,1.940237560954964,78.26166602216936,0,Viernes
2,1,222,0.7561138909390084,141.85900811937452,12,Jueves
1,1,658,1.7454589072453703,107.94101458688542,17,Lunes
2,6,498,3.1256173065701662,61.08196981487338,18,Miercoles
1,3,243,0.5642145852024013,-179.1515328057916,4,Sabado
1,3,579,1.5378558718409463,-154.7429254715926,21,Jueves
2,1,743,5.687799196550362,-168.3486919714296,3,Viernes
2,1,411,1.865058681279484,-125.02648500360388,11,Domingo
2,1,654,5.665012612979512,-151.06142650982943,2,Domingo
1,2,419,1.7021734377815918,-108.59445761456,17,Domingo
1,1,116,0.8469028185888827,-1.3908754841477833,15,Domingo
2,6,677,1.160178313149052,68.64056805783312,7,Martes
2,1,213,0.8272642264203107,-159.3498655932716,2,Sabado
1,1,433,1.991309821384048,-130.83423793610262,11,Miercoles
2,1,480,1.2375331890644483,-160.96490115707354,12,Miercoles
1,1,841,2.5743095849136544,22.64387949989069,18,Lunes
2,1,400,1.3371032966336092,-176.69414961706084,21,Lunes
1,2,249,0.7206853423972305,-122.18281612141979,19,Sabado
1,2,443,1.976873495580724,-152.12790445880438,15,Viernes
2,2,522,2.172278637076306,-76.03709586628835,9,Sabado
1,2,684,3.629885491343805,-160.8051788999783,21,Viernes
2,5,286,1.3290345531182206,120.68186806085556,22,Sabado
1,1,502,1.4692182058532288,-61.45241944834907,14,Sabado
1,1,237,1.3871939803059137,-164.27759167197806,7,Sabado
2,6,815,4.533910347192698,-5.185557895106906,19,Sabado
2,2,543,0.6438298334199987,38.36935735341253,17,Jueves
1,1,732,1.813518326430273,72.60059426282464,14,Martes
2,6,706,8.873937444770117,-151.11667963124498,20,Martes
2,1,525,2.8848598195849653,-154.4447402633762,23,Jueves
2,1,699,3.6222530873229672,22.573248274380163,21,Miercoles
2,1,480,1.240852976531623,21.37934866041173,15,Martes
2,1,770,1.6464758744523722,-12.194009899350698,0,Sabado
1,1,177,1.102635563363887,-142.08982362258826,1,Viernes
2,1,828,5.293945465087765,49.541595029193324,2,Miercoles
2,1,620,4.446703757305976,20.961693626785628,1,Jueves
2,1,638,3.2315719729157064,-156.35183692796983,18,Domingo
2,5,691,1.8857882521631544,-158.97968427287378,15,Domingo
2,1,897,3.2144983795030746,-155.4056020067709,0,Viernes
2,1,390,0.9889065541888434,110.16980162122013,0,Lunes
2,5,358,1.2970075489696344,28.816973963863425,10,Jueves
2,1,788,2.0590211586886116,118.0879348163443,14,Miercoles
2,1,629,0.8261963399206588,-129.6526501875448,7,Lunes
1,1,817,2.5907366434847607,-80.2433108122844,9,Lunes
2,1,115,0.4553292113151911,82.71961563852831,18,Lunes
1,1,994,6.288598807601818,10.393927870818287,21,Domingo
1,1,720,2.5864885747568644,-159.58957262933632,14,Viernes
1,1,338,1.8106139303445985,119.4023688114902,4,Jueves
2,3,357,1.2329662845141522,63.58337121678974,18,Lunes
2,1,964,3.1886704804016026,54.19307486660154,22,Viernes
1,1,406,2.2061132698332995,18.434169366895137,22,Viernes
1,1,325,1.1594670494593442,113.10864565979678,3,Domingo
1,1,509,0.9781090868243594,-22.45842208886805,7,Miercoles
1,1,323,1.2467960819724409,-126.26877367990136,16,Martes
2,1,618,0.978715689587788,-150.5887276468581,12,Miercoles
2,1,477,1.2877599977597347,103.11268901951516,0,Martes
1,3,859,1.4076929441824342,-108.84061012646565,18,Martes
2,1,901,3.4580043688994135,45.86388726245943,13,Martes
2,6,259,0.7561159395317739,148.19956126153994,17,Sabado
2,1,510,2.5198233595148816,-59.72685796480084,0,Viernes
1,1,1000,1.50320485233113,-120.18340099290053,18,Miercoles
1,1,687,0.7859171179406078,143.47756180842242,11,Lunes
2,1,788,0.6678807294246069,164.59830536938847,13,Jueves
1,1,576,1.7810785763475865,-150.59214270012862,19,Miercoles
1,1,585,2.1240667293794147,50.37757365968358,20,Lunes
2,5,926,5.047426367103213,-154.6461867013188,20,Miercoles
2,1,423,1.6230479798862,-142.1126455683875,23,Domingo
2,1,271,0.9173735955374678,94.79719594636325,11,Sabado
2,1,452,1.4551005088647615,124.962540687241,0,Domingo
2,1,639,1.3016587690738353,-22.74529396630249,21,Jueves
1,1,492,1.850674792297412,40.02092834332332,16,Martes
2,1,165,0.7153825649957142,45.74054387584242,16,Sabado
1,1,807,7.788730461212088,-66.45152436106524,0,Viernes
2,1,855,4.8098894284515525,-157.0708231248359,15,Jueves
2,5,623,2.587216099285874,-136.4337025426692,20,Miercoles
1,1,355,1.1402382269049232,130.08299307151404,19,Viernes
1,1,659,1.1677774832883632,104.5964551672992,11,Martes
1,1,395,1.943125634569022,-157.9843023060682,11,Martes
2,5,971,1.7458061048010154,-108.17161790839093,9,Miercoles
1,1,897,2.4934256629021108,3.043666340081852,18,Jueves
2,1,318,1.3049138644033156,-151.55402284710624,8,Lunes
1,1,542,0.9729026028904312,-133.50297667142488,12,Viernes
2,1,98,0.32784378442248313,-33.29841474777521,10,Lunes
2,1,270,0.685532526328827,-131.07822768248906,18,Martes
1,1,457,2.812716495744963,21.58130758572753,21,Domingo
1,1,805,0.6560640524088908,87.5147144098843,17,Domingo
1,1,277,0.5504104684308436,143.19644247227916,0,Domingo
1,1,822,3.1789841950107562,20.55889707739194,17,Lunes
2,1,365,1.3198969311812216,-176.53717898249755,21,Martes
2,5,651,2.031798166762869,0.0,21,Lunes
2,1,700,0.5302845120229869,-179.0974681674726,12,Lunes
2,1,416,1.2295000483890983,27.585903604467216,23,Jueves
1,1,339,0.6196476717150841,167.10637154785343,11,Martes
1,1,545,0.7536328346650596,-11.009520935774052,19,Jueves
2,2,525,5.875758470337432,-151.01959001496962,22,Domingo
1,1,1,0.016162517444692968,-166.17770469182605,5,Miercoles
2,2,696,1.88327337529408,-3.6178162963207434,7,Jueves
2,2,868,3.2307220949650035,153.3387999148125,11,Sabado
1,1,516,1.5688475652590887,-139.7489320651303,19,Martes
2,1,169,0.5918264243786261,-136.1373572039784,23,Martes
2,1,447,1.5613733104044722,-151.5658567843139,16,Viernes
2,1,508,0.8910977781039809,-107.04780380261522,9,Martes
1,2,192,0.6775527782695181,-174.50395201522198,16,Domingo
2,1,361,2.154825450889076,33.702664170093286,16,Martes
2,4,960,0.0,0.0,22,Viernes
2,1,256,0.7336274410845464,3.666094555674727,9,Lunes
1,1,243,0.1591708605284719,177.91632928762837,9,Miercoles
2,1,219,1.0963892856824349,-151.0125982835656,10,Sabado
2,1,881,2.885063207892028,-163.04317305530418,8,Miercoles
2,1,284,1.283989553859493,-161.16706455938973,14,Sabado
1,2,874,2.1498768628260216,-22.00632771540732,14,Viernes
2,5,411,1.525230858407292,-160.0489254898495,11,Sabado
2,4,528,1.8407600419899133,177.6579020944883,8,Viernes
1,1,290,0.9971633949286622,12.623119321660088,17,Sabado
2,1,158,0.9021132356026252,-151.27203344914483,8,Viernes
1,1,679,0.83993177498527,44.55324272297019,8,Viernes
1,1,415,1.5147777440500323,-70.30820477796934,7,Viernes
1,2,446,3.299087469268366,36.531038458786725,21,Viernes
1,1,595,5.228430208922675,34.89887912093872,14,Sabado
1,2,514,2.43799232088348,57.51790339933121,22,Miercoles
1,1,603,1.4378642842182958,99.79495087902912,17,Sabado
1,1,332,1.0762878892829186,-173.4881448673415,10,Sabado
2,1,276,0.4497323404685633,2.7845256261959768,7,Martes
1,1,842,1.8472595676491463,37.68995288752983,9,Jueves
1,1,993,3.90349962701249,-136.18009588132105,7,Jueves
2,1,508,0.7941162792139049,97.33141302554041,19,Jueves
1,1,254,1.6230509443242769,-160.5474772322931,7,Domingo
2,1,730,2.8675317040873867,-147.39096218696517,18,Lunes
1,1,812,2.6984441153417884,168.014616056053,21,Jueves
2,5,537,3.7286791057952433,28.956418943932853,1,Sabado
2,5,642,3.8477108859808338,-169.63158363061936,23,Lunes
2,1,388,0.64327976603863,-8.209862142252842,15,Sabado
1,1,190,0.5549237920620531,20.04351368910585,12,Viernes
2,1,247,1.0885965095492114,-2.4703859693396386,11,Domingo
2,1,207,0.4070489060547268,155.46746489839325,8,Lunes
1,1,528,2.0583879735750474,-162.376705908248,13,Martes
2,1,811,5.64850132855164,-137.23157474829168,5,Martes
2,6,268,0.8273157542979099,-170.92493514595958,12,Miercoles
1,1,696,1.97078820779706,-108.93221801082564,21,Viernes
1,1,799,2.9014199459017034,-167.81071251690392,13,Viernes
2,4,601,2.2380402589270574,-142.33611260929442,21,Martes
2,4,852,3.0379180628377567,-166.190126818952,18,Viernes
2,1,324,0.7267541224648442,26.07006551218544,22,Viernes
1,1,811,1.1257581861451595,84.59051697827029,11,Jueves
1,2,498,1.5062103370455102,4.06100761039807,0,Jueves
2,6,725,0.9153787226660108,11.459082523323305,10,Jueves
2,1,102,0.3998779981681497,36.27487481631673,19,Jueves
1,2,293,1.686092326537713,18.34191701086005,0,Domingo
1,1,611,1.0346594859436704,-35.28734398413087,17,Miercoles
2,1,313,1.3773502647547586,175.04607051377232,2,Viernes
1,1,47,0.0,0.0,15,Viernes
2,1,790,1.0453499943919815,-122.96263809893387,8,Jueves
2,5,630,2.4878090522580725,-15.005306046875308,0,Miercoles
1,1,155,1.2907510017810215,-157.04305119909364,6,Viernes
1,2,624,1.6587924404541283,-73.22899546703889,11,Domingo
1,2,347,1.0525150886633456,43.291789479573296,20,Jueves
2,1,522,0.0,0.0,16,Miercoles
2,1,285,0.6100777067867841,96.38473325400629,22,Jueves
2,5,924,3.828553848562422,-138.6053994602925,11,Domingo
2,1,898,5.867887441709285,-149.57448409158138,18,Domingo
2,2,668,2.475909681952266,-157.42753655024512,8,Lunes
1,2,733,1.4672382842320868,179.7240043538989,19,Domingo
1,1,356,1.6269795096618616,178.95904217129524,22,Viernes
1,1,574,3.8642916490789188,-147.49886212454587,6,Martes
2,1,329,0.8084266042232893,-74.97450327998365,8,Lunes
2,1,547,5.163050890739332,99.80040589455886,3,Miercoles
2,1,335,2.092759396760552,-149.8169979550335,19,Domingo
2,5,351,1.0693291965068699,-75.31277714870984,21,Lunes
1,1,416,5.758967426174562,26.96268639713821,23,Jueves
2,2,610,1.626681930271059,-58.56024507965967,23,Sabado
1,1,899,2.7256596924893124,6.5368772226653205,8,Viernes
1,2,216,1.7600697502820188,-146.6938572740201,19,Domingo
1,1,571,1.3420001954414285,54.25565795027028,16,Sabado
1,1,900,3.5118365362856983,124.13345006840495,13,Lunes
1,1,462,2.4411110230592703,-150.8641620712362,8,Jueves
2,1,470,1.7017866371882069,-128.86949353757208,21,Jueves
1,1,215,1.2360771972765214,29.508844299603194,17,Jueves
2,6,250,1.809770558394564,21.92165472831736,13,Sabado
1,1,385,0.7779513857696527,2.6985980635004294,7,Lunes
1,1,703,3.568453730946223,62.138235415046786,5,Viernes
1,1,519,1.4137426845156942,4.847427418153595,8,Lunes
1,2,387,0.9867453869278228,30.468043596388274,9,Viernes
2,1,919,4.762419911011602,156.59165526097726,11,Lunes
2,1,397,2.3063229264548517,-150.46788499145725,9,Sabado
1,1,454,3.1122628105272625,18.64455818425929,19,Martes
2,1,166,0.6524583150069921,-70.91024781559716,21,Jueves
1,1,501,4.422961443756686,28.830864557747827,2,Sabado
2,1,695,2.0135722573372923,-2.0476798716159124,12,Martes
1,1,846,3.7621906479813454,44.20455394045103,18,Sabado
1,1,481,2.361667553244756,-147.61542347027574,9,Miercoles
2,3,253,0.9749493543830552,6.203402152356316,20,Martes
1,1,810,1.3136610107286062,-113.27525872156744,16,Viernes
1,1,422,6.271628188301131,26.54143607671578,21,Sabado
2,6,307,0.9503050679492534,-136.23428677793189,14,Lunes
1,1,332,1.4651145482232697,8.166579892596811,20,Jueves
2,1,492,1.4905301611475883,2.348123309821972,23,Jueves
2,1,529,1.4626546782910783,115.78052684525242,8,Jueves
2,1,395,1.00708270741965,36.600164019856045,11,Miercoles
1,1,260,1.4811597896273576,46.329081301108246,10,Sabado
1,1,917,1.9369360752818328,-168.9026950344543,10,Lunes
1,1,671,3.999271696092317,16.195419261258387,19,Lunes
1,1,694,1.88877491207524,157.70426070388066,19,Miercoles
2,1,393,1.3137369916267991,-20.287050940069328,20,Miercoles
2,1,227,0.7051843712655445,6.437872303664746,0,Jueves
1,1,861,3.163569695347725,-143.76092298954356,17,Lunes
1,1,973,4.446425220521591,52.447451057905795,1,Sabado
2,1,914,2.6982366395311166,21.533411164432568,16,Sabado
2,6,330,1.5325715241346465,-155.50714849611902,7,Miercoles
1,1,703,2.8638595315015105,-8.291438626112637,21,Martes
2,1,564,2.281756534365025,-120.14447297529141,9,Domingo
1,1,429,2.3537543774661214,158.84012015896374,9,Domingo
2,2,515,0.8686907590535959,48.273539500615044,17,Lunes
2,5,278,0.7316472346396926,-54.40125463355518,7,Jueves
1,1,494,1.2661626668156645,-178.5161480497135,18,Miercoles
1,1,516,4.220758377662965,36.5559001126051,23,Domingo
2,2,761,4.912245750466949,-168.41654747289996,18,Lunes
1,1,632,1.7574213211677672,-61.25680122123478,22,Lunes
1,1,217,0.00106429802235398,-142.85387853756032,19,Miercoles
2,1,642,3.5533674540042686,25.07907395556116,22,Martes
1,4,938,4.0423589412952685,-179.1982605478064,21,Sabado
2,1,547,3.011774604385512,20.06925811189453,16,Domingo
1,2,664,3.419953580962813,16.080405977648134,14,Domingo
2,1,253,1.1267567753289072,4.8080743926588765,18,Sabado
2,1,127,1.267293032199741,-149.18680690334432,7,Martes
2,1,997,2.6343804409994607,117.22357744583859,15,Viernes
2,1,104,1.0481283815736402,-151.1818134837692,6,Sabado
1,1,245,1.0212099550812919,45.87807646448771,18,Viernes
1,1,546,1.9931468246825568,-65.46071105384694,15,Sabado
1,1,495,1.4034522816921626,130.43201194218418,7,Miercoles
2,1,196,0.6613954116972617,68.47658168251229,18,Martes
1,1,164,0.9945674834793684,21.800564637600594,10,Domingo
2,1,341,1.2891185620822243,-40.23378779681863,1,Sabado
2,1,455,1.5160647209481746,-150.18020342156578,20,Miercoles
1,1,342,0.8984021104387742,-44.56172796923026,1,Domingo
1,1,307,0.8438942617306139,-61.474356036967094,14,Sabado
2,6,982,3.5883553311507432,-155.67588933824706,8,Miercoles
2,1,253,1.000677657857204,-145.27507857525458,9,Jueves
1,1,296,1.6973287985616918,126.562910756111,3,Sabado
1,1,221,0.33324320672584745,-71.2126857578872,18,Miercoles
1,1,229,1.1285520197063466,41.87454934052995,11,Miercoles
2,1,135,0.9103368219369778,28.72465359300088,9,Sabado
2,6,456,3.2256929460249064,32.9208894546507,14,Sabado
1,1,827,3.1521041998647705,29.08018131074389,14,Martes
2,5,474,1.142807965632553,132.60736574529378,19,Miercoles
2,1,647,0.9475309767146723,162.80578027503788,10,Miercoles
1,1,719,3.1137143527010824,161.43968428896662,0,Jueves
2,3,573,2.016595772383951,-144.3000848345457,21,Martes
2,1,780,2.9555657247636424,34.816538659306026,16,Lunes
2,1,387,0.93084899790472,-135.3775370627043,15,Miercoles
2,2,682,2.576900781150488,51.091396930220384,17,Viernes
1,1,124,0.5671583343799719,-179.3509899487026,7,Martes
1,1,177,0.6826981718056223,-62.38409154941154,7,Miercoles
2,1,392,2.1269738002156653,-145.44532455649502,21,Martes
2,1,512,4.193506801536343,29.167600008864607,21,Miercoles
2,1,799,1.0549957637357064,107.59499857880877,14,Lunes
1,1,987,3.656040820152,-175.70613909263355,13,Sabado
1,1,947,3.4491897972096064,43.289842760574075,21,Miercoles
1,2,360,0.8524030740485441,158.91293875355336,15,Domingo
1,1,535,2.0232518114505926,25.278086110979125,20,Sabado
1,2,811,2.2939246263502207,-30.53017821811029,23,Sabado
2,1,343,0.8022950971779018,56.2408327852929,19,Martes
2,6,276,0.8072405297678438,119.63146973500591,8,Miercoles
1,1,322,1.4558481113120938,38.81868081850982,15,Domingo
1,1,306,1.4395056220017048,-61.00050727847991,1,Lunes
2,5,937,1.6989182582400288,-146.08632719626374,7,Viernes
2,1,727,1.694869789998915,-149.6439477221662,11,Jueves
2,1,632,5.310116439808481,24.09710505682513,6,Miercoles
1,1,410,1.0698447822871282,74.09539677933486,23,Jueves
2,1,408,1.3900216365011158,122.14925536490273,1,Domingo
1,1,378,0.7375431252104191,-175.75440482635818,7,Miercoles
2,1,935,3.2034022577945787,66.73971346784045,0,Domingo
1,1,267,1.1225544333276452,78.7963904312291,18,Sabado
2,1,173,1.1187844705927203,29.480666957704376,17,Miercoles
2,1,678,7.011294090585837,30.28134169781292,7,Sabado
2,3,642,0.7684194149130269,51.16244232477339,23,Viernes
1,2,733,5.836296389367825,24.693742169514298,1,Viernes
1,1,884,5.072890767801012,35.86914097908947,15,Domingo
2,6,908,2.5404020038781074,-111.61436882553889,17,Viernes
1,1,851,3.8163809998112623,97.20687535726654,21,Jueves
1,1,627,2.9401355799727766,-170.99377050549248,9,Domingo
2,1,814,5.831967732063677,157.70595623125075,22,Martes
2,2,496,1.5503048851014931,2.63700884198932,23,Sabado
2,1,492,0.6488790094940423,-8.484612376955184,7,Miercoles
2,6,368,0.8133139744088668,24.553511194064328,22,Miercoles
2,2,480,1.4640069985585369,-174.75977097365129,22,Sabado
2,1,153,0.35513240336394986,-67.6759757711622,22,Sabado
1,1,766,2.688501839051233,147.75488223589946,22,Lunes
2,1,900,5.585720481817501,-147.2449776005905,6,Sabado
2,1,553,2.9142335948035485,-135.94270343591728,1,Miercoles
2,1,938,4.350551396385492,29.193221043099214,14,Domingo
2,5,435,1.92330507898277,117.170847570587,20,Lunes
1,1,551,1.973707793438491,152.78304744906558,3,Sabado
2,1,961,3.2232805612452693,-30.589614804885034,0,Domingo
1,1,35,0.035272360253032174,-43.81794487002681,15,Domingo
2,3,524,1.8785942000344973,58.87310372860682,2,Sabado
2,1,845,3.408823807027418,-163.48564037788398,9,Miercoles
1,1,356,0.8234883301071817,-141.15103554446918,9,Lunes
2,5,358,1.4321841072032897,-99.28353680855551,22,Jueves
2,5,521,0.7140280116408119,89.58878493078088,13,Jueves
1,1,222,1.175299648402942,148.16332015775117,19,Jueves
1,1,509,0.9290151567678424,-129.62892566447763,18,Sabado
1,2,897,2.103665255246392,-22.73457691532661,20,Martes
1,1,568,2.409953564983993,118.06823015487969,9,Domingo
2,1,550,2.557156161188204,32.110989341325144,9,Martes
1,1,709,2.5764107606185203,-135.92218141888034,15,Domingo
1,1,167,1.2038669132138715,-149.2036732654526,9,Martes
2,5,253,0.5562214879271324,84.74724980040547,19,Lunes
1,2,394,1.100968338927273,-167.59867722708327,17,Domingo
1,1,925,3.7136006445842007,-160.81715862201168,19,Lunes
2,5,296,1.0828079929563077,5.006065944882658,15,Miercoles
2,5,456,1.7752159174317916,29.399953321423613,21,Viernes
1,2,840,5.811229517390793,-52.4404343214581,18,Miercoles
2,1,694,3.2799828631072576,-157.2829172915007,21,Martes
1,1,557,1.9294542755161028,59.254281219917964,8,Viernes
1,1,172,1.61318276222587,34.715000996471296,13,Sabado
1,1,580,1.7292939732812436,-154.1823433169844,10,Miercoles
1,1,495,0.6336793434080022,117.93927767733713,10,Martes
1,3,693,1.9063476458236992,-74.50658564814735,21,Martes
1,2,492,1.1166513920183068,-54.462124972168205,7,Miercoles
1,1,17,0.0,0.0,15,Jueves
1,3,676,1.3664431802959498,-178.3022332498561,15,Miercoles
1,1,239,0.6329134428216759,76.5499290551618,14,Sabado
1,1,404,1.5969289742939652,-166.12756168346237,18,Sabado
2,1,374,2.0944295555088166,-147.53073096035325,23,Viernes
2,4,832,2.644005084361241,-175.9855198068901,19,Viernes
2,1,586,3.1040157477189245,-1.839302035300324,7,Jueves
1,1,539,1.2670288994291865,-11.409904513005321,22,Martes
1,1,195,1.465126634454483,37.286011528855354,2,Domingo
2,6,778,3.884406370792938,27.58571964938852,17,Martes
2,1,575,5.5646040485261965,-96.0476200609228,0,Domingo
1,3,526,3.184165532257119,-169.88061374311826,11,Martes
2,2,606,2.2643996084709683,65.94858504132705,13,Domingo
1,1,342,2.943996230739916,37.76726193162754,4,Sabado
2,1,773,1.5641149559778786,-114.23602064126824,1,Sabado
2,1,504,5.210460049475041,-147.95224282176451,9,Miercoles
2,1,146,1.1788390689312536,-6.548326591063469,1,Sabado
2,1,292,1.0633991029963077,-161.39592824061526,11,Domingo
1,1,864,3.0896443642292923,32.49607931593889,20,Viernes
1,2,855,2.1287649443643004,-100.70600284929851,19,Sabado
1,3,898,2.571292266820869,169.68870089175968,17,Miercoles
2,5,280,0.8420832870614078,-40.83347121540753,15,Viernes
2,2,500,1.690540187673662,-150.53230495673697,11,Miercoles
2,4,506,0.6343187610671365,-20.025237055987844,11,Sabado
1,1,830,4.099487030038628,-154.78205119306676,0,Jueves
1,1,346,0.9814023893166368,-124.57265065243858,12,Viernes
2,1,326,1.5803557192670992,-151.1692782896826,18,Domingo
1,1,102,0.6848921522259527,-155.90730986860416,9,Lunes
2,6,829,3.297394585505132,24.454423364199645,14,Sabado
1,1,705,1.1694901977617942,179.52744066519662,16,Martes
2,1,348,3.4485830228654213,-20.31824419253109,19,Lunes
1,1,414,1.5968783596166076,22.50163001744569,11,Martes
2,1,414,1.340257808096496,131.8440653899342,18,Sabado
1,1,388,1.28974057515368,-155.01095915578134,12,Miercoles
1,1,407,1.3020432777290214,-31.791036611475416,19,Miercoles
2,3,701,2.113343228702344,-104.66493205821892,13,Viernes
2,2,728,3.489808253269921,-150.78228663466828,7,Jueves
1,1,651,1.8881876279269039,22.31456409157537,12,Jueves
1,1,340,0.9640147830121372,59.68599342156008,7,Martes
1,1,465,0.8092309523247678,163.5824843888973,13,Martes
1,1,793,1.5351634152071247,147.19217591971278,15,Jueves
1,1,530,1.3925191930597556,-26.88490007220009,12,Jueves
1,2,638,2.718308809769116,-103.18627154919045,11,Domingo
1,1,344,1.5429215225781123,-127.29007295129892,19,Martes
1,1,132,0.5961916433402287,25.74528770842807,13,Viernes
2,1,962,3.7568051543607837,60.600710760148,22,Jueves
2,3,426,2.0082547223125458,93.85563805741457,1,Jueves
2,1,258,1.4322590633007195,-156.90443397865644,23,Jueves
1,1,700,2.16203330276957,62.42344609631378,22,Viernes
2,3,557,2.631455604779801,48.759347505688496,9,Sabado
1,1,459,1.4027306306229652,-29.08067058605048,18,Domingo
2,1,445,1.0880268733897744,101.66945628090252,20,Miercoles
2,1,969,3.0277390153065338,173.5653695696958,9,Domingo
2,1,136,0.8991069135573935,29.490515394177088,18,Sabado
1,1,345,1.4181846698044611,24.180108003398534,8,Martes
2,1,868,5.0981865975751814,40.83354971600585,20,Jueves
2,1,850,3.842065016508426,139.61172725483482,22,Miercoles
2,5,876,1.1133042066590249,-174.60282481427288,21,Lunes
1,1,836,2.364596572999245,125.61670393665159,19,Martes
2,5,404,1.5574568098053645,-169.82519221185098,20,Viernes
1,1,276,1.2009733691000115,-165.08967885161238,19,Jueves
2,3,314,1.6111816964370418,10.967315869014488,2,Sabado
1,1,516,3.1187210341962266,-166.96277453863874,17,Sabado
1,1,758,2.242885950923036,153.3968731765623,19,Lunes
2,6,828,5.403878272198825,22.702323500307607,17,Sabado
1,1,851,2.7716800176075456,9.691264127726674,14,Sabado
1,1,156,0.5792973206837886,-157.091981855791,18,Martes
2,1,460,1.5827559381913867,88.91894773451746,4,Jueves
1,1,199,0.7816030587903234,-139.97162765427214,21,Miercoles
2,1,255,0.8238108701161899,128.15841948848632,19,Viernes
2,2,176,0.5539994776197821,13.681861488089009,12,Viernes
1,1,406,0.7069153368191908,3.179336040576582,14,Miercoles
2,2,928,3.4253938910186235,-16.342636052933806,9,Lunes
2,1,164,0.6625114986658316,41.486165718556926,10,Martes
2,1,338,0.90128844559036,95.88530519663472,18,Viernes
1,1,543,1.2599479411858991,-7.032397443258837,9,Viernes
2,1,585,2.0129836419995693,163.65936628245692,22,Domingo
2,1,273,0.9411450254149432,-16.625468798312777,22,Sabado
2,1,577,2.446228652014031,18.590938168236693,23,Jueves
1,1,364,1.433155001778219,172.39820958846386,22,Lunes
2,1,422,1.6723258166371413,179.05369267832862,19,Domingo
2,2,14,0.016019861529738073,-11.567668840708786,16,Miercoles
1,2,823,4.063805910005605,14.214783225637113,2,Domingo
1,1,616,2.157295735660745,35.1538714166773,19,Lunes
2,1,301,0.7013632886209186,-48.711661763616746,16,Domingo
1,1,272,1.2842790815776224,68.28490308631874,4,Domingo
2,1,827,3.1109861276817297,-112.03566171286265,19,Sabado
1,1,888,4.0104313005235515,-12.39967773219878,5,Sabado
2,1,418,2.3457835493610117,-176.8740269458866,21,Miercoles
2,3,341,1.2316958137729332,-5.1545165300171725,23,Martes
1,1,523,1.263815144284429,-111.392586959233,18,Lunes
1,3,846,2.3160350720628458,31.98380384695448,22,Viernes
2,1,474,0.8679865090464056,-35.68657970315514,9,Jueves
2,1,380,1.7427807067177998,24.35221034976693,20,Lunes
1,1,458,1.2902361736782688,80.36201384876622,13,Martes
1,4,963,2.7299092358352754,-32.260073101734854,15,Domingo
2,2,574,4.391997147909069,23.38801911523694,22,Viernes
2,1,728,2.142875093689334,-27.52218026033768,19,Martes
1,1,834,4.68777611684157,35.375122702784815,22,Lunes
1,1,627,1.948469539848824,75.6875745660017,18,Jueves
2,2,467,1.1017239912469017,-165.53399540997822,21,Viernes
1,1,403,1.0668156101670598,20.221273969145773,9,Viernes
1,1,622,1.9841931357735816,-94.56588860575278,6,Lunes
1,1,162,0.2524307517135344,32.30375126943735,9,Jueves
1,1,313,1.5017290333196895,-60.705802446794955,10,Miercoles
2,2,310,1.8112219165162944,-145.30673461888838,21,Viernes
2,1,625,2.5243636469877653,12.415956028192205,16,Sabado
2,5,836,3.4053660893570137,-141.8955596778986,10,Jueves
2,4,885,4.069107416588027,-132.870919160968,20,Lunes
1,1,774,3.1168752761088196,132.09781051647772,10,Martes
1,1,310,0.3719201961955931,-122.33553903690058,8,Martes
2,1,934,1.59025671286351,159.38299393604737,18,Sabado
